"This file contains political files uploaded by WPVI-TV during the years 2014 as of 2014-11-19 23:16:55.019030. This station serves PHILADELPHIA, PA in the PHILADELPHIA market and FCC's partyName--generally the owner-- is ABC, INC.. FCC records give the rfChannel as 6, virtualChannel as 6 and network affiiliate as ABC."
order_number,revision,product,flight_date_start,flight_date_end,advertiser,original_date,revision_date,agency_name,demographic,spots,gross,contract_type,file_url,upload_time,callsign,file_size,fcc_id,pdf_location,txt_location,Tagged,Producer,Creator,Encrypted,Author,File size,Optimized,PDF version,Title,Page size,CreationDate,Pages
45912,,NJ CD 3,05/22/14,05/28/14,"MacArthur for Congress, Tom",05/21/14,05/21/14,Political Communications Advertising,Adults 35+,30,"$51,800.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/NJ/Thomas%20MacArthur/Thomas%20MacArthur%2045912%20Rev%200%20%2814007663596076%29.pdf,2014-05-22 09:45:00,WPVI-TV,152.27 Kb,14007663596076,pdfs/14007663596076.pdf,txts/14007663596076.txt,no,ReportBuilder,,no,,155928 bytes,yes,1.3,,612 x 792.003 pts (letter),Thu May 22 09:37:36 2014,4
45912,1,NJ CD 3,05/22/14,05/28/14,"MacArthur for Congress, Tom",05/21/14,05/22/14,Political Communications Advertising,Adults 35+,31,"$54,500.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/NJ/Thomas%20MacArthur/Thomas%20MacArthur%2045912%20Rev%201%20%2814008633548320%29.pdf,2014-05-23 12:42:00,WPVI-TV,152.29 Kb,14008633548320,pdfs/14008633548320.pdf,txts/14008633548320.txt,no,ReportBuilder,,no,,155949 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri May 23 12:10:33 2014,4
46482,,NJ CD 3,05/26/14,06/03/14,"MacArthur for Congress, Tom",05/28/14,05/28/14,Political Communications Advertising,Adults 35+,18,"$28,800.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/NJ/Thomas%20MacArthur/Thomas%20MacArthur%2046482%20Rev%200%20%2814020694028909%29.pdf,2014-06-06 11:43:00,WPVI-TV,151.88 Kb,14020694028909,pdfs/14020694028909.pdf,txts/14020694028909.txt,no,ReportBuilder,,no,,155523 bytes,yes,1.3,,612 x 792.003 pts (letter),Thu May 29 08:25:12 2014,4
46482,1,NJ CD 3,05/26/14,06/03/14,"MacArthur for Congress, Tom",05/28/14,06/03/14,Political Communications Advertising,Adults 35+,17,"$28,050.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/NJ/Thomas%20MacArthur/Thomas%20MacArthur%2046482%20Rev%201%20%2814043334042774%29.pdf,2014-07-02 16:36:00,WPVI-TV,156.38 Kb,14043334042774,pdfs/14043334042774.pdf,txts/14043334042774.txt,no,ReportBuilder,,no,,160133 bytes,no,1.3,,612 x 792.003 pts (letter),Wed Jul  2 15:04:01 2014,4
58886,,TOM MACARTHUR FOR CONGRESS,09/15/14,10/03/14,"MacArthur for Congress, Tom",09/11/14,09/12/14,Political Communications Advertising,Adults 35+,90,"$152,250.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/NJ/Thomas%20MacArthur/Thomas%20MacArthur%2058886%20Rev%200%20%2814105523086547%29.pdf,2014-09-12 16:05:00,WPVI-TV,148.74 Kb,14105523086547,pdfs/14105523086547.pdf,txts/14105523086547.txt,no,ReportBuilder,,no,,152311 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Sep 12 11:07:23 2014,4
58886,1,TOM MACARTHUR FOR CONGRESS,09/15/14,10/03/14,"MacArthur for Congress, Tom",09/11/14,10/02/14,Political Communications Advertising,Adults 35+,90,"$153,700.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/NJ/Thomas%20MacArthur/Thomas%20MacArthur%2058886%20Rev%201%20%2814122835291646%29.pdf,2014-10-02 16:58:00,WPVI-TV,153.17 Kb,14122835291646,pdfs/14122835291646.pdf,txts/14122835291646.txt,no,ReportBuilder,,no,,156846 bytes,yes,1.3,,612 x 792.003 pts (letter),Thu Oct  2 15:31:46 2014,4
58886,2,TOM MACARTHUR FOR CONGRESS,09/15/14,10/03/14,"MacArthur for Congress, Tom",09/11/14,10/02/14,Political Communications Advertising,Adults 35+,90,"$155,200.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/NJ/Thomas%20MacArthur/Thomas%20MacArthur%2058886%20Rev%202%20%2814122835357529%29.pdf,2014-10-02 16:58:00,WPVI-TV,153.17 Kb,14122835357529,pdfs/14122835357529.pdf,txts/14122835357529.txt,no,ReportBuilder,,no,,156843 bytes,yes,1.3,,612 x 792.003 pts (letter),Thu Oct  2 16:12:13 2014,4
58886,3,TOM MACARTHUR FOR CONGRESS,09/15/14,10/05/14,"MacArthur for Congress, Tom",09/11/14,10/03/14,Political Communications Advertising,Adults 35+,94,"$161,900.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/NJ/Thomas%20MacArthur/Thomas%20MacArthur%2058886%20Rev%203%20%2814157464781866%29.pdf,2014-11-11 17:54:00,WPVI-TV,157.11 Kb,14157464781866,pdfs/14157464781866.pdf,txts/14157464781866.txt,no,ReportBuilder,,no,,160881 bytes,no,1.3,,612 x 792.003 pts (letter),Tue Nov 11 16:34:46 2014,4
58886,4,TOM MACARTHUR FOR CONGRESS,09/15/14,10/05/14,"MacArthur for Congress, Tom",09/11/14,10/07/14,Political Communications Advertising,Adults 35+,94,"$149,300.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/NJ/Thomas%20MacArthur/Thomas%20MacArthur%2058886%20Rev%204%20%2814157464831151%29.pdf,2014-11-11 17:54:00,WPVI-TV,157.11 Kb,14157464831151,pdfs/14157464831151.pdf,txts/14157464831151.txt,no,ReportBuilder,,no,,160884 bytes,no,1.3,,612 x 792.003 pts (letter),Tue Nov 11 16:32:24 2014,4
63151,,TOM MACARTHUR FOR CONGRESS,10/08/14,10/10/14,"MacArthur for Congress, Tom",10/07/14,10/07/14,Political Communications Advertising,Adults 35+,17,"$33,300.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/NJ/Thomas%20MacArthur/Thomas%20MacArthur%2063151%20Rev%200%20%2814127097267668%29.pdf,2014-10-07 15:22:00,WPVI-TV,149.21 Kb,14127097267668,pdfs/14127097267668.pdf,txts/14127097267668.txt,no,ReportBuilder,,no,,152796 bytes,yes,1.3,,612 x 792.003 pts (letter),Tue Oct  7 14:52:11 2014,4
63606,,NJ CD 3,10/13/14,10/19/14,"MacArthur for Congress, Tom",10/10/14,10/10/14,Political Communications Advertising,Adults 35+,53,"$112,700.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/NJ/Thomas%20MacArthur/Thomas%20MacArthur%2063606%20Rev%200%20%2814129726914037%29.pdf,2014-10-10 16:24:00,WPVI-TV,153.10 Kb,14129726914037,pdfs/14129726914037.pdf,txts/14129726914037.txt,no,ReportBuilder,,no,,156773 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Oct 10 16:14:04 2014,4
64444,,NJ CD 3,10/20/14,10/26/14,"MacArthur for Congress, Tom",10/17/14,10/17/14,Political Communications Advertising,Adults 35+,46,"$109,700.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/NJ/Thomas%20MacArthur/Thomas%20MacArthur%2064444%20Rev%200%20%2814135786911196%29.pdf,2014-10-17 16:44:00,WPVI-TV,149.16 Kb,14135786911196,pdfs/14135786911196.pdf,txts/14135786911196.txt,no,ReportBuilder,,no,,152744 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Oct 17 16:03:29 2014,4
65386,,NJ CD 3,10/27/14,11/04/14,"MacArthur for Congress, Tom",10/24/14,10/24/14,Political Communications Advertising,Adults 35+,61,"$141,500.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/NJ/Thomas%20MacArthur/Thomas%20MacArthur%2065386%20Rev%200%20%2814144441800059%29.pdf,2014-10-27 17:09:00,WPVI-TV,152.46 Kb,14144441800059,pdfs/14144441800059.pdf,txts/14144441800059.txt,no,ReportBuilder,,no,,156122 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Oct 24 16:26:38 2014,4
65386,1,NJ CD 3,10/27/14,11/04/14,"MacArthur for Congress, Tom",10/24/14,10/31/14,Political Communications Advertising,Adults 35+,59,"$135,000.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/NJ/Thomas%20MacArthur/Thomas%20MacArthur%2065386%20Rev%201%20%2814147844844340%29.pdf,2014-10-31 15:41:00,WPVI-TV,154.46 Kb,14147844844340,pdfs/14147844844340.pdf,txts/14147844844340.txt,no,ReportBuilder,,no,,158167 bytes,no,1.3,,612 x 792.003 pts (letter),Fri Oct 31 15:31:55 2014,4
65386,2,NJ CD 3,10/27/14,11/04/14,"MacArthur for Congress, Tom",10/24/14,10/31/14,Political Communications Advertising,Adults 35+,59,"$135,000.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/NJ/Thomas%20MacArthur/Thomas%20MacArthur%2065386%20Rev%202%20%2814147844893333%29.pdf,2014-10-31 15:41:00,WPVI-TV,152.16 Kb,14147844893333,pdfs/14147844893333.pdf,txts/14147844893333.txt,no,ReportBuilder,,no,,155809 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Oct 31 15:24:48 2014,4
44909,,Citizens for Boyle,05/15/14,05/20/14,"Boyle, Citizens for Boyle",05/13/14,05/13/14,Dudley Media,Households,22,"$42,000.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Citizens%20for%20Boyle/Citizens%20for%20Boyle%2044909%20Rev%200%20%2814001014549346%29.pdf,2014-05-14 17:04:00,WPVI-TV,151.19 Kb,14001014549346,pdfs/14001014549346.pdf,txts/14001014549346.txt,no,ReportBuilder,,no,,154823 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed May 14 11:52:24 2014,4
42821,,DAYLIN FOR CONGRESS,04/22/14,04/28/14,Daylin for Congress,04/21/14,04/21/14,Buying Time,Adults 35+,32,"$36,475.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Daylin%20for%20Congress/Dyalin%2042821%20Rev%200%20%2813982779855841%29.pdf,2014-04-23 14:33:00,WPVI-TV,151.74 Kb,13982779855841,pdfs/13982779855841.pdf,txts/13982779855841.txt,no,ReportBuilder,,no,,155379 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Apr 21 14:45:46 2014,4
42821,1,DAYLIN FOR CONGRESS,04/22/14,04/28/14,Daylin for Congress,04/21/14,05/06/14,Buying Time,Adults 35+,32,"$36,425.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Daylin%20for%20Congress/Dyalin%2042821%20Rev%201%20%2813994930761909%29.pdf,2014-05-07 16:04:00,WPVI-TV,151.77 Kb,13994930761909,pdfs/13994930761909.pdf,txts/13994930761909.txt,no,ReportBuilder,,no,,155409 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed May  7 09:34:34 2014,4
43479,,DAYLIN FOR CONGRESS,04/29/14,05/05/14,Daylin for Congress,04/25/14,04/28/14,Buying Time,Adults 35+,28,"$35,525.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Daylin%20for%20Congress/Dyalin%2043479%20Rev%200%20%2813987019358849%29.pdf,2014-04-28 12:18:00,WPVI-TV,151.76 Kb,13987019358849,pdfs/13987019358849.pdf,txts/13987019358849.txt,no,ReportBuilder,,no,,155404 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Apr 28 09:27:47 2014,4
43479,1,DAYLIN FOR CONGRESS,04/29/14,05/05/14,Daylin for Congress,04/25/14,05/02/14,Buying Time,Adults 35+,30,"$35,525.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Daylin%20for%20Congress/Dyalin%2043479%20Rev%201%20%2813994930686491%29.pdf,2014-05-07 16:04:00,WPVI-TV,156.98 Kb,13994930686491,pdfs/13994930686491.pdf,txts/13994930686491.txt,no,ReportBuilder,,no,,160743 bytes,no,1.3,,612 x 792.003 pts (letter),Wed May  7 13:46:54 2014,4
43479,2,DAYLIN FOR CONGRESS,04/29/14,05/05/14,Daylin for Congress,04/25/14,05/06/14,Buying Time,Adults 35+,30,"$35,025.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Daylin%20for%20Congress/Dyalin%2043479%20Rev%202%20%2813994930889522%29.pdf,2014-05-07 16:04:00,WPVI-TV,153.22 Kb,13994930889522,pdfs/13994930889522.pdf,txts/13994930889522.txt,no,ReportBuilder,,no,,156894 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed May  7 09:34:40 2014,4
44019,1,DAYLIN FOR CONGRESS,05/05/14,05/12/14,Daylin for Congress,05/02/14,05/06/14,Buying Time,Adults 35+,41,"$48,450.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Daylin%20for%20Congress/Dyalin%2044019%20Rev%201%20%2813994930817680%29.pdf,2014-05-07 16:04:00,WPVI-TV,176.79 Kb,13994930817680,pdfs/13994930817680.pdf,txts/13994930817680.txt,no,ReportBuilder,,no,,181031 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed May  7 09:34:45 2014,5
44019,2,DAYLIN FOR CONGRESS,05/05/14,05/12/14,Daylin for Congress,05/02/14,05/07/14,Buying Time,Adults 35+,45,"$56,600.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Daylin%20for%20Congress/Dyalin%2044019%20Rev%202%20%2814014657086137%29.pdf,2014-05-30 12:01:00,WPVI-TV,178.31 Kb,14014657086137,pdfs/14014657086137.pdf,txts/14014657086137.txt,no,ReportBuilder,,no,,182588 bytes,yes,1.3,,612 x 792.003 pts (letter),Thu May  8 09:37:25 2014,5
44542,,DAYLIN FOR CONGRESS,05/13/14,05/19/14,Daylin for Congress,05/08/14,05/08/14,Buying Time,Adults 35+,40,"$49,600.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Daylin%20for%20Congress/Dyalin%2044542%20Rev%200%20%2813996557591682%29.pdf,2014-05-09 13:15:00,WPVI-TV,152.70 Kb,13996557591682,pdfs/13996557591682.pdf,txts/13996557591682.txt,no,ReportBuilder,,no,,156362 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri May  9 08:50:24 2014,4
44542,1,DAYLIN FOR CONGRESS,05/13/14,05/19/14,Daylin for Congress,05/08/14,05/14/14,Buying Time,Adults 35+,43,"$57,800.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Daylin%20for%20Congress/Dyalin%2044542%20Rev%201%20%2814001708760746%29.pdf,2014-05-15 12:21:00,WPVI-TV,153.60 Kb,14001708760746,pdfs/14001708760746.pdf,txts/14001708760746.txt,no,ReportBuilder,,no,,157291 bytes,yes,1.3,,612 x 792.003 pts (letter),Thu May 15 09:54:01 2014,4
44542,2,DAYLIN FOR CONGRESS,05/13/14,05/19/14,Daylin for Congress,05/08/14,05/16/14,Buying Time,Adults 35+,43,"$57,575.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Daylin%20for%20Congress/Dyalin%2044542%20Rev%202%20%2814005299422506%29.pdf,2014-05-19 16:05:00,WPVI-TV,153.73 Kb,14005299422506,pdfs/14005299422506.pdf,txts/14005299422506.txt,no,ReportBuilder,,no,,157420 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon May 19 11:51:12 2014,4
43283,,KEVIN STROUSE FOR CONGRESS,04/28/14,05/05/14,"Strouse for Congress, Kevin",04/24/14,04/25/14,GMMB,Adults 35+,34,"$47,950.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Kevin%20Strouse%20for%20Congress/Strouse%2043283%20Rev%200%20%2813984367037660%29.pdf,2014-04-25 10:38:00,WPVI-TV,151.00 Kb,13984367037660,pdfs/13984367037660.pdf,txts/13984367037660.txt,no,ReportBuilder,,no,,154619 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Apr 25 09:24:22 2014,4
43283,1,KEVIN STROUSE FOR CONGRESS,04/28/14,05/05/14,"Strouse for Congress, Kevin",04/24/14,04/25/14,GMMB,Adults 35+,37,"$52,150.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Kevin%20Strouse%20for%20Congress/Strouse%2043283%20Rev%201%20%2813984367130832%29.pdf,2014-04-25 10:38:00,WPVI-TV,151.02 Kb,13984367130832,pdfs/13984367130832.pdf,txts/13984367130832.txt,no,ReportBuilder,,no,,154646 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Apr 25 09:49:34 2014,4
43283,2,KEVIN STROUSE FOR CONGRESS,04/28/14,05/05/14,"Strouse for Congress, Kevin",04/24/14,05/02/14,GMMB,Adults 35+,38,"$52,150.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Kevin%20Strouse%20for%20Congress/Strouse%2043283%20Rev%202%20%2813993018690431%29.pdf,2014-05-05 10:57:00,WPVI-TV,152.55 Kb,13993018690431,pdfs/13993018690431.pdf,txts/13993018690431.txt,no,ReportBuilder,,no,,156208 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon May  5 09:45:55 2014,4
55369,,KEVIN STROUSE FOR CONGRESS,10/20/14,11/03/14,"Strouse for Congress, Kevin",08/11/14,08/11/14,GMMB,Adults 35+,45,"$94,300.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Kevin%20Strouse%20for%20Congress/Strouse%2055369%20Rev%200%20%2814116793351120%29.pdf,2014-09-25 17:08:00,WPVI-TV,155.33 Kb,14116793351120,pdfs/14116793351120.pdf,txts/14116793351120.txt,no,ReportBuilder,,no,,159060 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Aug 11 16:05:45 2014,4
55369,1,KEVIN STROUSE FOR CONGRESS,10/20/14,11/03/14,"Strouse for Congress, Kevin",08/11/14,08/11/14,GMMB,Adults 35+,45,"$94,300.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Kevin%20Strouse%20for%20Congress/Strouse%2055369%20Rev%201%20%2814116793357838%29.pdf,2014-09-25 17:08:00,WPVI-TV,153.29 Kb,14116793357838,pdfs/14116793357838.pdf,txts/14116793357838.txt,no,ReportBuilder,,no,,156967 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Aug 11 15:50:53 2014,4
55369,2,KEVIN STROUSE FOR CONGRESS,10/20/14,11/03/14,"Strouse for Congress, Kevin",08/11/14,09/24/14,GMMB,Adults 35+,42,"$94,300.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Kevin%20Strouse%20for%20Congress/Strouse%2055369%20Rev%202%20%2814115943953974%29.pdf,2014-09-24 17:33:00,WPVI-TV,152.72 Kb,14115943953974,pdfs/14115943953974.pdf,txts/14115943953974.txt,no,ReportBuilder,,no,,156388 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed Sep 24 15:39:30 2014,4
55369,3,KEVIN STROUSE FOR CONGRESS,10/20/14,11/03/14,"Strouse for Congress, Kevin",08/11/14,09/25/14,GMMB,Adults 35+,42,"$94,100.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Kevin%20Strouse%20for%20Congress/Strouse%2055369%20Rev%203%20%2814116793369275%29.pdf,2014-09-25 17:08:00,WPVI-TV,154.79 Kb,14116793369275,pdfs/14116793369275.pdf,txts/14116793369275.txt,no,ReportBuilder,,no,,158500 bytes,no,1.3,,612 x 792.003 pts (letter),Thu Sep 25 09:18:16 2014,4
,,KEVIN STROUSE FOR CONGRESS,10/20/14,11/03/14,"Strouse for Congress, Kevin",08/11/14,10/02/14,GMMB,Adults 35+,,,DELETED CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Kevin%20Strouse%20for%20Congress/Strouse%2055369%20Rev%204%20%2814123412975020%29.pdf,2014-10-03 09:01:00,WPVI-TV,29.72 Kb,14123412975020,pdfs/14123412975020.pdf,txts/14123412975020.txt,no,ReportBuilder,,no,,30436 bytes,no,1.3,,612 x 792.003 pts (letter),Thu Oct  2 17:20:27 2014,1
55375,,KEVIN STROUSE FOR CONGRESS,10/27/14,11/03/14,"Strouse for Congress, Kevin",08/11/14,08/11/14,GMMB,Adults 35+,45,"$95,800.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Kevin%20Strouse%20for%20Congress/Strouse%2055375%20Rev%200%20%2814116791935838%29.pdf,2014-09-25 17:06:00,WPVI-TV,153.21 Kb,14116791935838,pdfs/14116791935838.pdf,txts/14116791935838.txt,no,ReportBuilder,,no,,156885 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Aug 11 15:51:20 2014,4
55375,1,KEVIN STROUSE FOR CONGRESS,10/27/14,11/03/14,"Strouse for Congress, Kevin",08/11/14,09/25/14,GMMB,Adults 35+,45,"$95,600.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Kevin%20Strouse%20for%20Congress/Strouse%2055375%20Rev%201%20%2814116791949215%29.pdf,2014-09-25 17:06:00,WPVI-TV,155.28 Kb,14116791949215,pdfs/14116791949215.pdf,txts/14116791949215.txt,no,ReportBuilder,,no,,159007 bytes,no,1.3,,612 x 792.003 pts (letter),Thu Sep 25 09:20:36 2014,4
,,KEVIN STROUSE FOR CONGRESS,10/27/14,11/03/14,"Strouse for Congress, Kevin",08/11/14,10/02/14,GMMB,Adults 35+,,,DELETED CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Kevin%20Strouse%20for%20Congress/Strouse%2055375%20Rev%202%20%2814123412990340%29.pdf,2014-10-03 09:01:00,WPVI-TV,29.72 Kb,14123412990340,pdfs/14123412990340.pdf,txts/14123412990340.txt,no,ReportBuilder,,no,,30433 bytes,no,1.3,,612 x 792.003 pts (letter),Thu Oct  2 17:20:51 2014,1
64919,,TRIVEDI FOR CONGRESS,10/22/14,10/26/14,Trivedi for Congress,10/21/14,10/21/14,Canal Partners Media LLC,Adults 35+,18,"$32,600.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Manan%20Triverdi%20for%20Congress/Manan%20Trivedi%20for%20Congress%2064919%20Rev%200%20%2814139236534534%29.pdf,2014-10-21 16:34:00,WPVI-TV,148.85 Kb,14139236534534,pdfs/14139236534534.pdf,txts/14139236534534.txt,no,ReportBuilder,,no,,152422 bytes,yes,1.3,,612 x 792.003 pts (letter),Tue Oct 21 15:26:22 2014,4
65305,,TRIVEDI FOR CONGRESS,10/27/14,11/04/14,Trivedi for Congress,10/24/14,10/24/14,Canal Partners Media LLC,Adults 35+,31,"$61,300.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Manan%20Triverdi%20for%20Congress/Manan%20Trivedi%20for%20Congress%2065305%20Rev%200%20%2814141800619322%29.pdf,2014-10-24 15:47:00,WPVI-TV,149.37 Kb,14141800619322,pdfs/14141800619322.pdf,txts/14141800619322.txt,no,ReportBuilder,,no,,152951 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Oct 24 12:50:46 2014,4
65305,1,TRIVEDI FOR CONGRESS,10/27/14,11/04/14,Trivedi for Congress,10/24/14,10/30/14,Canal Partners Media LLC,Adults 35+,38,"$71,000.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Manan%20Triverdi%20for%20Congress/Manan%20Trivedi%20for%20Congress%2065305%20Rev%201%20%2814147794466521%29.pdf,2014-10-31 14:17:00,WPVI-TV,152.03 Kb,14147794466521,pdfs/14147794466521.pdf,txts/14147794466521.txt,no,ReportBuilder,,no,,155681 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Oct 31 10:12:04 2014,4
44070,,MARJORIE 2014,04/28/14,05/06/14,Marjorie For Congress,05/02/14,05/02/14,"Hulsen Media Services, LLC",Adults 35+,13,"$18,650.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Marjorie%20Margolies%20for%20Congress/Marjorie%20Margolies%2044070%20Rev%200%20%2813994928669762%29.pdf,2014-05-07 16:01:00,WPVI-TV,148.33 Kb,13994928669762,pdfs/13994928669762.pdf,txts/13994928669762.txt,no,ReportBuilder,,no,,151889 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon May  5 09:41:17 2014,4
44313,,MARJORIE 2014,05/07/14,05/10/14,Marjorie For Congress,05/06/14,05/06/14,"Hulsen Media Services, LLC",Adults 35+,19,"$30,800.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Marjorie%20Margolies%20for%20Congress/Marjorie%20Margolies%2044313%20Rev%200%20%2813994928740538%29.pdf,2014-05-07 16:01:00,WPVI-TV,148.36 Kb,13994928740538,pdfs/13994928740538.pdf,txts/13994928740538.txt,no,ReportBuilder,,no,,151917 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed May  7 09:40:26 2014,4
44700,,MARJORIE 2014,05/11/14,05/20/14,Marjorie For Congress,05/09/14,05/09/14,"Hulsen Media Services, LLC",Adults 35+,19,"$55,500.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Federal/US%20House/PA/Marjorie%20Margolies%20for%20Congress/Marjorie%20Margolies%2044700%20Rev%200%20%2814000141858637%29.pdf,2014-05-13 16:49:00,WPVI-TV,149.24 Kb,14000141858637,pdfs/14000141858637.pdf,txts/14000141858637.txt,no,ReportBuilder,,no,,152820 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon May 12 09:49:23 2014,4
