"This file contains political files uploaded by WCAU during the years 2014 as of 2014-11-19 23:03:16.352022. This station serves PHILADELPHIA, PA in the PHILADELPHIA market and FCC's partyName--generally the owner-- is NBC TELEMUNDO LICENSE LLC. FCC records give the rfChannel as 34, virtualChannel as 10 and network affiiliate as NBC."
order_number,product,flight_date_start,flight_date_end,advertiser,original_date,revision_date,agency_name,demographic,spots,gross,contract_type,file_url,upload_time,callsign,file_size,fcc_id,pdf_location,txt_location,Tagged,Producer,Creator,Encrypted,Author,File size,Optimized,PDF version,Title,Page size,CreationDate,Pages
485786,GOVERNOR,07/28/14,08/03/14,TOM CORBETT FOR GOVERNOR,07/24/14,07/24/14,BRABENDER COX,RA35+,54,"$53,200.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Corbett%204%20Gov%20485786%20%2814062278208477%29.pdf,2014-07-24 14:50:00,WCAU,28.86 Kb,14062278208477,pdfs/14062278208477.pdf,txts/14062278208477.txt,no,ReportBuilder,ReportBuilder,no,,29554 bytes,no,1.3,,612 x 792.003 pts (letter),Thu Jul 24 12:28:07 2014,2
469330,GOVERNOR,05/14/14,05/20/14,TOM CORBETT FOR GOVERNOR,05/13/14,05/13/14,BRABENDER COX,RA35+,66,"$74,425.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Corbett%205%2D14%20%20469330%2D%2D1%20%2814005401377893%29.pdf,2014-05-19 18:55:00,WCAU,42.81 Kb,14005401377893,pdfs/14005401377893.pdf,txts/14005401377893.txt,no,ReportBuilder,ReportBuilder,no,,43834 bytes,no,1.3,,612 x 792.003 pts (letter),Tue May 13 16:49:47 2014,3
469330,GOVERNOR,05/14/14,05/20/14,TOM CORBETT FOR GOVERNOR,05/13/14,05/16/14,BRABENDER COX,RA35+,76,"$74,525.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Corbett%205%2D14%20R1%20%20469330%2D%2D1%20%2814005405683209%29.pdf,2014-05-19 19:02:00,WCAU,52.04 Kb,14005405683209,pdfs/14005405683209.pdf,txts/14005405683209.txt,no,ReportBuilder,ReportBuilder,no,,53293 bytes,no,1.3,,612 x 792.003 pts (letter),Mon May 19 19:01:40 2014,4
490142,CAMPAIGN 08/14/2014,08/18/14,08/24/14,TOM CORBETT FOR GOVERNOR,08/15/14,08/15/14,BRABENDER COX,RA35+,54,"$58,425.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Corbett%208%2D18%20%20%20490142%2D%2D1%20%2814089943579786%29.pdf,2014-08-25 15:19:00,WCAU,41.49 Kb,14089943579786,pdfs/14089943579786.pdf,txts/14089943579786.txt,no,ReportBuilder,ReportBuilder,no,,42487 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Aug 25 15:14:54 2014,3
468029,GOVERNOR,05/07/14,05/13/14,TOM CORBETT FOR GOVERNOR,05/07/14,05/07/14,BRABENDER COX,RA35+,93,"$86,950.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Corbett%20Revd%20%20468029%2D%2D1%20%2814005399212556%29.pdf,2014-05-19 18:52:00,WCAU,64.86 Kb,14005399212556,pdfs/14005399212556.pdf,txts/14005399212556.txt,no,ReportBuilder,ReportBuilder,no,,66416 bytes,no,1.3,,612 x 792.003 pts (letter),Wed May  7 16:52:52 2014,5
482321,Political,07/11/14,07/20/14,TOM CORBETT FOR GOVERNOR,07/09/14,07/09/14,BRABENDER COX,RA35+,85,"$83,800.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Corbett%20for%20Gov%20482321%20%2814049242537490%29.pdf,2014-07-09 12:44:00,WCAU,49.89 Kb,14049242537490,pdfs/14049242537490.pdf,txts/14049242537490.txt,no,ReportBuilder,ReportBuilder,no,,51085 bytes,no,1.3,,612 x 792.003 pts (letter),Wed Jul  9 12:17:52 2014,4
,,,,,,,,,,,,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Gen%20ElectionNAB%20Tom%20Corbett%20for%20Gov%20%2814049241073778%29.pdf,2014-07-09 12:41:00,WCAU,250.27 Kb,14049241073778,pdfs/14049241073778.pdf,txts/14049241073778.txt,no,Adobe PSL 1.2e for Canon,Canon iR-ADV 6255  PDF,no,,256278 bytes,yes,1.4,,612 x 792 pts (letter),Wed Jul  9 12:34:21 2014,4
494794,Campaign 9/3/14,09/08/14,09/15/14,TOM CORBETT FOR GOVERNOR,09/05/14,09/18/14,BRABENDER COX,RA35+,96,"$81,510.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Tom%20Corbet%209_8494794%2D%2D1%20%2814111405402785%29.pdf,2014-09-19 11:29:00,WCAU,55.47 Kb,14111405402785,pdfs/14111405402785.pdf,txts/14111405402785.txt,no,ReportBuilder,ReportBuilder,no,,56806 bytes,no,1.3,,612 x 792.003 pts (letter),Fri Sep 19 11:28:25 2014,4
501763,Political,10/01/14,10/07/14,TOM CORBETT FOR GOVERNOR,09/30/14,09/30/14,BRABENDER COX,RA35+,42,"$43,950.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Tom%20Corbett%2010_1501763%2D%2D1%20%2814121064630096%29.pdf,2014-09-30 15:47:00,WCAU,37.52 Kb,14121064630096,pdfs/14121064630096.pdf,txts/14121064630096.txt,no,ReportBuilder,ReportBuilder,no,,38422 bytes,no,1.3,,612 x 792.003 pts (letter),Tue Sep 30 11:28:02 2014,3
484297,,07/21/14,07/27/14,TOM CORBETT FOR GOVERNOR,07/17/14,07/17/14,BRABENDER COX,RA35+,76,"$72,175.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Tom%20Corbett%204%20Gov%20484297%20%2814060523408974%29.pdf,2014-07-22 14:05:00,WCAU,30.67 Kb,14060523408974,pdfs/14060523408974.pdf,txts/14060523408974.txt,no,ReportBuilder,ReportBuilder,no,,31411 bytes,no,1.3,,612 x 792.003 pts (letter),Thu Jul 17 10:20:57 2014,2
487103,,08/04/14,08/10/14,TOM CORBETT FOR GOVERNOR,07/31/14,07/31/14,BRABENDER COX,RA35+,54,"$53,200.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Tom%20Corbett%204%20Gov%20487103%20%2814068357687053%29.pdf,2014-07-31 15:42:00,WCAU,28.43 Kb,14068357687053,pdfs/14068357687053.pdf,txts/14068357687053.txt,no,ReportBuilder,ReportBuilder,no,,29117 bytes,no,1.3,,612 x 792.003 pts (letter),Thu Jul 31 15:13:45 2014,2
466525,GOVERNOR,04/30/14,05/06/14,TOM CORBETT FOR GOVERNOR,04/29/14,04/29/14,BRABENDER COX,RA35+,75,"$66,200.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Tom%20Corbett%204%2D30%20%20466525%2D%2D1%20%2813988000328953%29.pdf,2014-04-29 15:33:00,WCAU,51.34 Kb,13988000328953,pdfs/13988000328953.pdf,txts/13988000328953.txt,no,ReportBuilder,ReportBuilder,no,,52573 bytes,no,1.3,,612 x 792.003 pts (letter),Tue Apr 29 13:34:41 2014,4
465579,GOVERNOR,04/24/14,04/29/14,TOM CORBETT FOR GOVERNOR,04/23/14,04/23/14,BRABENDER COX,RA35+,44,"$28,490.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Tom%20Corbett%20465579%2D%2D1%20%2813987273526181%29.pdf,2014-04-28 19:22:00,WCAU,47.90 Kb,13987273526181,pdfs/13987273526181.pdf,txts/13987273526181.txt,no,ReportBuilder,ReportBuilder,no,,49053 bytes,no,1.3,,612 x 792.003 pts (letter),Wed Apr 23 20:08:04 2014,4
488271,,08/11/14,08/17/14,TOM CORBETT FOR GOVERNOR,08/07/14,08/07/14,BRABENDER COX,RA35+,56,"$53,200.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Tom%20Corbett%20488271%20%2814074472532196%29.pdf,2014-08-07 17:34:00,WCAU,28.45 Kb,14074472532196,pdfs/14074472532196.pdf,txts/14074472532196.txt,no,ReportBuilder,ReportBuilder,no,,29131 bytes,no,1.3,,612 x 792.003 pts (letter),Thu Aug  7 17:31:14 2014,2
499202,Political,09/24/14,09/30/14,TOM CORBETT FOR GOVERNOR,09/22/14,09/22/14,BRABENDER COX,RA35+,36,"$24,125.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Tom%20Corbett%209_24499202%2D%2D1%20%2814115155926790%29.pdf,2014-09-23 19:39:00,WCAU,35.23 Kb,14115155926790,pdfs/14115155926790.pdf,txts/14115155926790.txt,no,ReportBuilder,ReportBuilder,no,,36080 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Sep 22 16:37:52 2014,3
481848,GOVERNOR :60s,07/08/14,07/14/14,TOM CORBETT FOR GOVERNOR,07/15/14,07/15/14,BRABENDER COX,RA35+,40,"$56,800.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Tom%20Corbett%20for%20Gov%2060s%20481848%20%2814054554737140%29.pdf,2014-07-15 16:17:00,WCAU,41.60 Kb,14054554737140,pdfs/14054554737140.pdf,txts/14054554737140.txt,no,ReportBuilder,ReportBuilder,no,,42595 bytes,no,1.3,,612 x 792.003 pts (letter),Tue Jul 15 16:13:51 2014,3
490142,CAMPAIGN 08/14/2014,08/18/14,08/24/14,TOM CORBETT FOR GOVERNOR,08/15/14,09/08/14,BRABENDER COX,RA35+,54,"$58,425.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Tom%20Corbett490142%2D%2D1%20%2814147047572440%29.pdf,2014-10-30 17:32:00,WCAU,37.75 Kb,14147047572440,pdfs/14147047572440.pdf,txts/14147047572440.txt,no,ReportBuilder,,no,,38657 bytes,no,1.3,,612 x 792.003 pts (letter),Thu Oct 30 17:29:00 2014,3
496434,,09/15/14,09/16/14,TOM CORBETT FOR GOVERNOR,09/12/14,09/18/14,BRABENDER COX,RA35+,18,"$16,125.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Tom%20Corbett496434%2D%2D1%20%2814120288709944%29.pdf,2014-09-29 18:14:00,WCAU,28.47 Kb,14120288709944,pdfs/14120288709944.pdf,txts/14120288709944.txt,no,ReportBuilder,ReportBuilder,no,,29156 bytes,no,1.3,,612 x 792.003 pts (letter),Fri Sep 26 14:54:51 2014,2
497062,,09/15/14,09/24/14,TOM CORBETT FOR GOVERNOR,09/15/14,09/22/14,BRABENDER COX,RA35+,54,"$37,475.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Tom%20Corbett497062%2D%2D1%20%2814120289844203%29.pdf,2014-09-29 18:16:00,WCAU,49.53 Kb,14120289844203,pdfs/14120289844203.pdf,txts/14120289844203.txt,no,ReportBuilder,ReportBuilder,no,,50717 bytes,no,1.3,,612 x 792.003 pts (letter),Tue Sep 23 19:43:12 2014,4
501763,Political,10/01/14,10/07/14,TOM CORBETT FOR GOVERNOR,09/30/14,10/28/14,BRABENDER COX,RA35+,42,"$41,750.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Tom%20Corbett501763%2D%2D1%20%2814147047776036%29.pdf,2014-10-30 17:32:00,WCAU,33.46 Kb,14147047776036,pdfs/14147047776036.pdf,txts/14147047776036.txt,no,ReportBuilder,,no,,34266 bytes,no,1.3,,612 x 792.003 pts (letter),Wed Oct 29 09:52:02 2014,3
503647,Political,10/08/14,10/14/14,TOM CORBETT FOR GOVERNOR,10/07/14,10/28/14,BRABENDER COX,RA35+,20,"$18,950.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Tom%20Corbett503647%2D%2D1%20%2814147047930497%29.pdf,2014-10-30 17:33:00,WCAU,33.13 Kb,14147047930497,pdfs/14147047930497.pdf,txts/14147047930497.txt,no,ReportBuilder,,no,,33922 bytes,no,1.3,,612 x 792.003 pts (letter),Wed Oct 29 09:51:16 2014,3
505268,Political,10/11/14,10/20/14,TOM CORBETT FOR GOVERNOR,10/17/14,10/17/14,BRABENDER COX,RA35+,67,"$89,400.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Tom%20Corbett505268%2D%2D1%20%2814135855099083%29.pdf,2014-10-17 18:38:00,WCAU,61.04 Kb,14135855099083,pdfs/14135855099083.pdf,txts/14135855099083.txt,no,ReportBuilder,ReportBuilder,no,,62502 bytes,no,1.3,,612 x 792.003 pts (letter),Fri Oct 17 16:12:08 2014,5
506676,Political,10/21/14,10/27/14,TOM CORBETT FOR GOVERNOR,10/21/14,10/21/14,BRABENDER COX,RA35+,68,"$71,825.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Tom%20Corbett506676%2D%2D1%20%2814140048443812%29.pdf,2014-10-22 15:07:00,WCAU,57.60 Kb,14140048443812,pdfs/14140048443812.pdf,txts/14140048443812.txt,no,ReportBuilder,,no,,58983 bytes,no,1.3,,612 x 792.003 pts (letter),Tue Oct 21 13:30:28 2014,6
507982,Political,10/28/14,11/04/14,TOM CORBETT FOR GOVERNOR,10/31/14,10/31/14,BRABENDER COX,RA35+,48,"$55,375.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20CORBETT%20FOR%20GOVERNOR/Tom%20Corbett507982%2D%2D1%20%2814147908868197%29.pdf,2014-10-31 17:28:00,WCAU,39.48 Kb,14147908868197,pdfs/14147908868197.pdf,txts/14147908868197.txt,no,ReportBuilder,,no,,40424 bytes,no,1.3,,612 x 792.003 pts (letter),Fri Oct 31 15:10:52 2014,4
443867,Week #16,01/30/14,02/03/14,TOM WOLF FOR GOVERNOR,01/29/14,01/31/14,SHORR JOHNSON MAGNUS,RA1849,13,"$26,000.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20%2D%20Governor%20443867%2D%2D1%20%2813915351954935%29.pdf,2014-02-04 12:30:00,WCAU,22.57 Kb,13915351954935,pdfs/13915351954935.pdf,txts/13915351954935.txt,no,ReportBuilder,ReportBuilder,no,,23116 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Feb  3 14:26:55 2014,2
486309,Week #14,07/29/14,08/04/14,TOM WOLF FOR GOVERNOR,07/30/14,07/30/14,SHORR JOHNSON MAGNUS,RA1849,50,"$50,425.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20486309%20%2814067508382718%29.pdf,2014-07-30 16:07:00,WCAU,35.80 Kb,14067508382718,pdfs/14067508382718.pdf,txts/14067508382718.txt,no,ReportBuilder,ReportBuilder,no,,36658 bytes,no,1.3,,612 x 792.003 pts (letter),Wed Jul 30 11:52:09 2014,3
490629,Week #12,08/19/14,08/25/14,TOM WOLF FOR GOVERNOR,08/18/14,08/19/14,SHORR JOHNSON MAGNUS,RA35+,39,"$45,425.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%208.198.25%20490629%20%2814084775600755%29.pdf,2014-08-19 15:46:00,WCAU,42.03 Kb,14084775600755,pdfs/14084775600755.pdf,txts/14084775600755.txt,no,ReportBuilder,ReportBuilder,no,,43038 bytes,no,1.3,,612 x 792.003 pts (letter),Tue Aug 19 15:22:18 2014,3
464825,Week #4,04/22/14,04/28/14,TOM WOLF FOR GOVERNOR,05/27/14,05/27/14,SHORR JOHNSON MAGNUS,RA1849,52,"$76,975.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20Updated%20%20%20464825%2D%2D1%20%2814020913575676%29.pdf,2014-06-06 17:49:00,WCAU,36.56 Kb,14020913575676,pdfs/14020913575676.pdf,txts/14020913575676.txt,no,ReportBuilder,ReportBuilder,no,,37440 bytes,no,1.3,,612 x 792.003 pts (letter),Tue May 27 17:38:17 2014,3
461862,Week #6,04/08/14,04/14/14,TOM WOLF FOR GOVERNOR,05/27/14,05/27/14,SHORR JOHNSON MAGNUS,RA1849,63,"$63,475.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20Updated%20%20461862%2D%2D1%20%2814020914124974%29.pdf,2014-06-06 17:50:00,WCAU,54.19 Kb,14020914124974,pdfs/14020914124974.pdf,txts/14020914124974.txt,no,ReportBuilder,ReportBuilder,no,,55490 bytes,no,1.3,,612 x 792.003 pts (letter),Tue May 27 17:50:37 2014,4
463461,Week #5,04/15/14,04/21/14,TOM WOLF FOR GOVERNOR,05/27/14,05/27/14,SHORR JOHNSON MAGNUS,RA1849,54,"$56,750.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20Updated%20%20463461%2D%2D1%20%2814020914510816%29.pdf,2014-06-06 17:50:00,WCAU,36.03 Kb,14020914510816,pdfs/14020914510816.pdf,txts/14020914510816.txt,no,ReportBuilder,ReportBuilder,no,,36893 bytes,no,1.3,,612 x 792.003 pts (letter),Tue May 27 17:43:38 2014,3
466301,Week #3,04/29/14,05/05/14,TOM WOLF FOR GOVERNOR,05/27/14,05/27/14,SHORR JOHNSON MAGNUS,RA1849,70,"$77,650.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20Updated%20%20466301%2D%2D1%20%2814020914814028%29.pdf,2014-06-06 17:51:00,WCAU,47.80 Kb,14020914814028,pdfs/14020914814028.pdf,txts/14020914814028.txt,no,ReportBuilder,ReportBuilder,no,,48946 bytes,no,1.3,,612 x 792.003 pts (letter),Tue May 27 17:29:49 2014,4
466527,Week #2,05/06/14,05/12/14,TOM WOLF FOR GOVERNOR,05/27/14,05/27/14,SHORR JOHNSON MAGNUS,RA1849,72,"$93,875.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20Updated%20%20466527%2D%2D1%20%2814020915229902%29.pdf,2014-06-06 17:52:00,WCAU,59.93 Kb,14020915229902,pdfs/14020915229902.pdf,txts/14020915229902.txt,no,ReportBuilder,ReportBuilder,no,,61365 bytes,no,1.3,,612 x 792.003 pts (letter),Tue May 27 17:15:27 2014,5
466575,Week #1,05/13/14,05/19/14,TOM WOLF FOR GOVERNOR,05/27/14,05/27/14,SHORR JOHNSON MAGNUS,RA1849,63,"$108,925.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20Updated%20%20466575%2D%2D1%20%2814020915607914%29.pdf,2014-06-06 17:52:00,WCAU,44.93 Kb,14020915607914,pdfs/14020915607914.pdf,txts/14020915607914.txt,no,ReportBuilder,ReportBuilder,no,,46005 bytes,no,1.3,,612 x 792.003 pts (letter),Tue May 27 17:06:37 2014,4
467555,Week #3 - ADD,04/29/14,05/10/14,TOM WOLF FOR GOVERNOR,05/27/14,05/27/14,SHORR JOHNSON MAGNUS,RA1849,17,"$21,425.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20Updated%20%20467555%2D%2D1%20%2814020916064882%29.pdf,2014-06-06 17:53:00,WCAU,37.56 Kb,14020916064882,pdfs/14020916064882.pdf,txts/14020916064882.txt,no,ReportBuilder,ReportBuilder,no,,38462 bytes,no,1.3,,612 x 792.003 pts (letter),Tue May 27 17:21:46 2014,3
467809,Week #2 - ADD,05/06/14,05/12/14,TOM WOLF FOR GOVERNOR,05/27/14,05/27/14,SHORR JOHNSON MAGNUS,RA1849,15,"$28,825.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20Updated%20%20467809%2D%2D1%20%2814020916301407%29.pdf,2014-06-06 17:53:00,WCAU,25.10 Kb,14020916301407,pdfs/14020916301407.pdf,txts/14020916301407.txt,no,ReportBuilder,ReportBuilder,no,,25699 bytes,no,1.3,,612 x 792.003 pts (letter),Tue May 27 17:09:36 2014,2
469506,Week #1 ADD,05/13/14,05/20/14,TOM WOLF FOR GOVERNOR,05/14/14,05/27/14,SHORR JOHNSON MAGNUS,RA1849,19,"$14,100.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20Updated%20%20469506%2D%2D1%20%2814020916561494%29.pdf,2014-06-06 17:54:00,WCAU,36.92 Kb,14020916561494,pdfs/14020916561494.pdf,txts/14020916561494.txt,no,ReportBuilder,ReportBuilder,no,,37808 bytes,no,1.3,,612 x 792.003 pts (letter),Tue May 27 17:56:56 2014,3
487582,Week #13,08/05/14,08/11/14,TOM WOLF FOR GOVERNOR,08/04/14,08/04/14,SHORR JOHNSON MAGNUS,RA1849,31,"$35,925.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20Wk%2013%20%20487582%2D%2D1%20%2814071816665671%29.pdf,2014-08-04 15:47:00,WCAU,26.22 Kb,14071816665671,pdfs/14071816665671.pdf,txts/14071816665671.txt,no,ReportBuilder,ReportBuilder,no,,26854 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Aug  4 12:27:23 2014,2
487582,Week #13,08/05/14,08/11/14,TOM WOLF FOR GOVERNOR,08/04/14,08/04/14,SHORR JOHNSON MAGNUS,RA1849,32,"$36,375.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20Wk%2013%20Revd%20487582%2D%2D1%20%2814071816888955%29.pdf,2014-08-04 15:48:00,WCAU,26.66 Kb,14071816888955,pdfs/14071816888955.pdf,txts/14071816888955.txt,no,ReportBuilder,ReportBuilder,no,,27299 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Aug  4 15:10:52 2014,2
486309,Week #14,07/29/14,08/04/14,TOM WOLF FOR GOVERNOR,08/04/14,08/04/14,SHORR JOHNSON MAGNUS,RA1849,50,"$50,425.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20Wk%2014%20Revd%20486309%2D%2D1%20%2814071817122140%29.pdf,2014-08-04 15:48:00,WCAU,35.79 Kb,14071817122140,pdfs/14071817122140.pdf,txts/14071817122140.txt,no,ReportBuilder,ReportBuilder,no,,36644 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Aug  4 15:10:18 2014,3
493212,Week #9,09/02/14,09/08/14,TOM WOLF FOR GOVERNOR,08/28/14,08/28/14,SHORR JOHNSON MAGNUS,RA1849,59,"$70,550.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20Wk%209%20%20493212%2D%2D1%20%2814092644874634%29.pdf,2014-08-28 18:21:00,WCAU,50.58 Kb,14092644874634,pdfs/14092644874634.pdf,txts/14092644874634.txt,no,ReportBuilder,ReportBuilder,no,,51789 bytes,no,1.3,,612 x 792.003 pts (letter),Thu Aug 28 18:16:29 2014,4
492337,Week #10,08/26/14,09/01/14,TOM WOLF FOR GOVERNOR,08/25/14,08/25/14,SHORR JOHNSON MAGNUS,RA1849,23,"$22,050.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20Wk%20_10%20%20%20492337%2D%2D1%20%2814089956709607%29.pdf,2014-08-25 15:41:00,WCAU,27.03 Kb,14089956709607,pdfs/14089956709607.pdf,txts/14089956709607.txt,no,ReportBuilder,ReportBuilder,no,,27675 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Aug 25 14:36:10 2014,2
493212,Week #9,09/02/14,09/08/14,TOM WOLF FOR GOVERNOR,09/05/14,09/05/14,SHORR JOHNSON MAGNUS,RA1849,30,"$48,250.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20Wk9%20Revised493212%2D%2D1%20%2814099356537316%29.pdf,2014-09-05 12:47:00,WCAU,51.09 Kb,14099356537316,pdfs/14099356537316.pdf,txts/14099356537316.txt,no,ReportBuilder,ReportBuilder,no,,52314 bytes,no,1.3,,612 x 792.003 pts (letter),Fri Sep  5 12:43:11 2014,4
452992,Week #10,03/11/14,03/17/14,TOM WOLF FOR GOVERNOR,06/02/14,06/02/14,SHORR JOHNSON MAGNUS,RA1849,21,"$26,050.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20_10%20updated452992%2D%2D1%20%2814020908194224%29.pdf,2014-06-06 17:40:00,WCAU,24.93 Kb,14020908194224,pdfs/14020908194224.pdf,txts/14020908194224.txt,no,ReportBuilder,ReportBuilder,no,,25526 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Jun  2 10:58:54 2014,2
